Round: 1
9,31.7,74
10,31.1166666666667,69
11,36.8666666666667,68
12,34.3666666666667,62
13,27.4833333333333,61
14,27.15,58
15,26.75,56
16,23.9833333333333,55
17,28.4333333333333,54
18,27.3333333333333,53
19,22,52
20,22.4166666666667,50
21,24.8166666666667,50
22,24.0333333333333,50
23,21.1666666666667,50
24,23.25,50
25,25.0666666666667,50
26,0.583333333333333,2
27,0.25,1
28,0,0
29,0,0
30,0,0
31,0,0
32,0,0

Round: 6
1,94.0833333333334,193
2,70.3833333333334,138
3,67.15,135
4,64.3,133
5,62.2,118
6,49.9833333333333,101
7,46.2333333333333,91
8,44.15,90
9,31.8666666666667,74
10,31.2833333333333,69
11,37.0333333333333,68
12,34.95,62
13,28.15,61
14,28.0666666666667,58
15,28,56
16,25.0666666666667,55
17,28.6,54
18,28.3333333333333,53
19,22,52
20,22.4166666666667,50
21,24.9,50
22,24.45,50
23,21.1666666666667,50
24,23.5833333333333,50
25,25.2333333333333,50
26,0.583333333333333,2
27,0.25,1
28,0,0
29,0,0
30,0,0
31,0,0
32,0,0

Round: 7
1,96.5,193
2,71.3833333333333,138
3,68.0666666666667,135
4,66.3833333333333,133
5,63.45,118
6,50.2333333333333,101
7,47.8166666666667,91
8,44.8166666666667,90
9,33.6166666666667,74
10,31.8666666666667,69
11,37.0333333333333,68
12,35.45,62
13,28.7333333333333,61
14,28.0666666666667,58
15,28.0833333333333,56
16,25.15,55
17,29.4333333333333,54
18,28.5,53
19,22,52
20,22.4166666666667,50
21,24.9833333333333,50
22,25.1166666666667,50
23,21.1666666666667,50
24,23.5833333333333,50
25,25.3166666666667,50
26,0.583333333333333,2
27,0.25,1
28,0,0
29,0,0
30,0,0
31,0,0
32,0,0

Round: 8
1,98.2666666666667,193
2,72.05,138
3,70.0666666666667,135
4,66.9333333333333,133
5,64.95,118
6,51.0666666666667,101
7,47.9,91
8,45.95,90
9,34.1666666666667,74
10,32.6166666666667,69
11,37.6166666666667,68
12,36.0333333333333,62
13,29.2333333333333,61
14,28.5333333333333,58
15,28.3,56
16,25.8166666666667,55
17,29.65,54
18,28.6666666666667,53
19,22.25,52
20,22.4166666666667,50
21,24.9833333333333,50
22,26.0333333333333,50
23,21.1666666666667,50
24,23.5833333333333,50
25,25.9,50
26,0.583333333333333,2
27,0.25,1
28,0,0
29,0,0
30,0,0
31,0,0
32,0,0

Round: 9
1,100.516666666667,193
2,73.4666666666667,138
3,71.9,135
4,68.1,133
5,65.7833333333333,118
6,51.9833333333333,101
7,48.4833333333333,91
8,46.95,90
9,35.4166666666667,74
10,33.0333333333333,69
11,38.2,68
12,37.0333333333333,62
13,29.8166666666667,61
14,29.45,58
15,28.4666666666667,56
16,26.4833333333333,55
17,29.9,54
18,29.0833333333333,53
19,22.25,52
20,22.4166666666667,50
21,24.9833333333333,50
22,26.2833333333333,50
23,21.1666666666667,50
24,23.5833333333333,50
25,26.65,50
26,0.583333333333333,2
27,0.25,1
28,0,0
29,0,0
30,0,0
31,0,0
32,0,0

Round: 10
1,102.933333333333,193
2,73.6,138
3,72.65,135
4,70.0166666666667,133
5,66.1166666666666,118
6,52.95,101
7,49.65,91
8,47.95,90
9,36.5833333333333,74
10,34.5333333333333,69
11,38.5,68
12,37.8666666666667,62
13,30.45,61
14,29.7833333333333,58
15,28.8,56
16,26.4833333333333,55
17,29.9,54
18,29.1666666666667,53
19,22.25,52
20,22.4166666666667,50
21,24.9833333333333,50
22,26.2833333333333,50
23,21.1666666666667,50
24,23.5833333333333,50
25,27.0666666666667,50
26,0.583333333333333,2
27,0.25,1
28,0,0
29,0,0
30,0,0
31,0,0
32,0,0

Round: 11
1,105.766666666667,193
2,76.15,138
3,73.1166666666667,135
4,70.8166666666667,133
5,67.6166666666667,118
6,53.2833333333333,101
7,50.4,91
8,48.0833333333333,90
9,36.75,74
10,34.7833333333333,69
11,39,68
12,38.6166666666667,62
13,30.6166666666667,61
14,30.45,58
15,29.65,56
16,27.2833333333333,55
17,29.95,54
18,29.6666666666667,53
19,22.25,52
20,22.4166666666667,50
21,24.9833333333333,50
22,26.2833333333333,50
23,21.1666666666667,50
24,23.5833333333333,50
25,27.0666666666667,50
26,0.583333333333333,2
27,0.25,1
28,0,0
29,0,0
30,0,0
31,0,0
32,0,0

Round: 12
1,107.4,193
2,78.3666666666667,138
3,74.6166666666667,135
4,72.9,133
5,68.3666666666667,118
6,53.8666666666667,101
7,51.9,91
8,50.25,90
9,37,74
10,35.2833333333333,69
11,39.1666666666667,68
12,38.7833333333333,62
13,31.2,61
14,30.9166666666667,58
15,30.2833333333333,56
16,27.2833333333333,55
17,30.2,54
18,30.5,53
19,22.25,52
20,22.4166666666667,50
21,24.9833333333333,50
22,26.2833333333333,50
23,21.1666666666667,50
24,23.5833333333333,50
25,27.0666666666667,50
26,0.583333333333333,2
27,0.25,1
28,0,0
29,0,0
30,0,0
31,0,0
32,0,0

Round: 13
1,108.7,193
2,80.95,138
3,76.3666666666667,135
4,73.6166666666667,133
5,70.1166666666667,118
6,54.5,101
7,52.4,91
8,51.0833333333333,90
9,37.0833333333333,74
10,35.45,69
11,39.6666666666667,68
12,39.3333333333333,62
13,31.7,61
14,31.5,58
15,31.6166666666667,56
16,27.2833333333333,55
17,30.2,54
18,30.9166666666667,53
19,22.25,52
20,22.4166666666667,50
21,24.9833333333333,50
22,26.2833333333333,50
23,21.1666666666667,50
24,23.5833333333333,50
25,27.0666666666667,50
26,0.583333333333333,2
27,0.25,1
28,0,0
29,0,0
30,0,0
31,0,0
32,0,0

Round: 14
1,111.7,193
2,82.6166666666667,138
3,77.2833333333333,135
4,75.0333333333333,133
5,72.6166666666667,118
6,55.25,101
7,52.9,91
8,52.9166666666667,90
9,37.9166666666667,74
10,35.95,69
11,40.3333333333333,68
12,39.75,62
13,32.2,61
14,32.6666666666667,58
15,31.8666666666667,56
16,27.2833333333333,55
17,30.2,54
18,30.9166666666667,53
19,22.25,52
20,22.4166666666667,50
21,24.9833333333333,50
22,26.2833333333333,50
23,21.1666666666667,50
24,23.5833333333333,50
25,27.0666666666667,50
26,0.583333333333333,2
27,0.25,1
28,0,0
29,0,0
30,0,0
31,0,0
32,0,0

Round: 15
1,112.5,193
2,84.6666666666667,138
3,78.25,135
4,76.3666666666667,133
5,74.7833333333333,118
6,56.1666666666667,101
7,54.2833333333333,91
8,54.3333333333333,90
9,39.0833333333333,74
10,36.7,69
11,40.75,68
12,39.8333333333333,62
13,32.8666666666667,61
14,34.4166666666667,58
15,31.8666666666667,56
16,27.2833333333333,55
17,30.2,54
18,30.9166666666667,53
19,22.25,52
20,22.4166666666667,50
21,24.9833333333333,50
22,26.2833333333333,50
23,21.1666666666667,50
24,23.5833333333333,50
25,27.0666666666667,50
26,0.583333333333333,2
27,0.25,1
28,0,0
29,0,0
30,0,0
31,0,0
32,0,0

Round: 16
1,115.916666666667,193
2,86.1666666666667,138
3,80.4166666666667,135
4,78.7833333333333,133
5,76.7833333333333,118
6,56.8333333333333,101
7,55.3666666666667,91
8,55.75,90
9,41.5833333333333,74
10,37.2833333333333,69
11,41.3333333333333,68
12,39.8333333333333,62
13,32.95,61
14,34.4166666666667,58
15,31.8666666666667,56
16,27.2833333333333,55
17,30.2,54
18,30.9166666666667,53
19,22.25,52
20,22.4166666666667,50
21,24.9833333333333,50
22,26.2833333333333,50
23,21.1666666666667,50
24,23.5833333333333,50
25,27.0666666666667,50
26,0.583333333333333,2
27,0.25,1
28,0,0
29,0,0
30,0,0
31,0,0
32,0,0

Round: 17
1,118.083333333333,193
2,88.0833333333333,138
3,81.6666666666667,135
4,80,133
5,78.4166666666667,118
6,58.8333333333333,101
7,57.9166666666667,91
8,57.9166666666667,90
9,43.25,74
10,38.4166666666667,69
11,41.75,68
12,40.6666666666667,62
13,32.95,61
14,34.4166666666667,58
15,31.8666666666667,56
16,27.2833333333333,55
17,30.2,54
18,30.9166666666667,53
19,22.25,52
20,22.4166666666667,50
21,24.9833333333333,50
22,26.2833333333333,50
23,21.1666666666667,50
24,23.5833333333333,50
25,27.0666666666667,50
26,0.583333333333333,2
27,0.25,1
28,0,0
29,0,0
30,0,0
31,0,0
32,0,0

Round: 18
1,121.25,193
2,88.9166666666667,138
3,84,135
4,81.9166666666667,133
5,79.25,118
6,60.0833333333333,101
7,59.1666666666667,91
8,58.5833333333333,90
9,43.25,74
10,39.25,69
11,43.3333333333333,68
12,40.6666666666667,62
13,32.95,61
14,34.4166666666667,58
15,31.8666666666667,56
16,27.2833333333333,55
17,30.2,54
18,30.9166666666667,53
19,22.25,52
20,22.4166666666667,50
21,24.9833333333333,50
22,26.2833333333333,50
23,21.1666666666667,50
24,23.5833333333333,50
25,27.0666666666667,50
26,0.583333333333333,2
27,0.25,1
28,0,0
29,0,0
30,0,0
31,0,0
32,0,0

Round: 19
1,124.5,193
2,92.5833333333333,138
3,86.8333333333333,135
4,84.75,133
5,80.5833333333333,118
6,62.0833333333333,101
7,61.4166666666667,91
8,59.9166666666667,90
9,44.8333333333333,74
10,39.25,69
11,44.5,68
12,40.6666666666667,62
13,32.95,61
14,34.4166666666667,58
15,31.8666666666667,56
16,27.2833333333333,55
17,30.2,54
18,30.9166666666667,53
19,22.25,52
20,22.4166666666667,50
21,24.9833333333333,50
22,26.2833333333333,50
23,21.1666666666667,50
24,23.5833333333333,50
25,27.0666666666667,50
26,0.583333333333333,2
27,0.25,1
28,0,0
29,0,0
30,0,0
31,0,0
32,0,0

Round: 20
1,129.583333333333,193
2,94.4166666666667,138
3,89,135
4,86.4166666666667,133
5,81.5,118
6,64.6666666666667,101
7,63,91
8,60.9166666666667,90
9,45.5,74
10,39.25,69
11,44.5,68
12,40.6666666666667,62
13,32.95,61
14,34.4166666666667,58
15,31.8666666666667,56
16,27.2833333333333,55
17,30.2,54
18,30.9166666666667,53
19,22.25,52
20,22.4166666666667,50
21,24.9833333333333,50
22,26.2833333333333,50
23,21.1666666666667,50
24,23.5833333333333,50
25,27.0666666666667,50
26,0.583333333333333,2
27,0.25,1
28,0,0
29,0,0
30,0,0
31,0,0
32,0,0

Round: 21
1,134.75,193
2,97.4166666666667,138
3,93.0833333333333,135
4,87.5833333333333,133
5,83.1666666666667,118
6,67.4166666666667,101
7,64.6666666666667,91
8,62.9166666666667,90
9,45.5,74
10,39.25,69
11,44.5,68
12,40.6666666666667,62
13,32.95,61
14,34.4166666666667,58
15,31.8666666666667,56
16,27.2833333333333,55
17,30.2,54
18,30.9166666666667,53
19,22.25,52
20,22.4166666666667,50
21,24.9833333333333,50
22,26.2833333333333,50
23,21.1666666666667,50
24,23.5833333333333,50
25,27.0666666666667,50
26,0.583333333333333,2
27,0.25,1
28,0,0
29,0,0
30,0,0
31,0,0
32,0,0

Round: 22
1,139.333333333333,193
2,99.9166666666667,138
3,96.3333333333333,135
4,92,133
5,86,118
6,68.4166666666667,101
7,68,91
8,62.9166666666667,90
9,45.5,74
10,39.25,69
11,44.5,68
12,40.6666666666667,62
13,32.95,61
14,34.4166666666667,58
15,31.8666666666667,56
16,27.2833333333333,55
17,30.2,54
18,30.9166666666667,53
19,22.25,52
20,22.4166666666667,50
21,24.9833333333333,50
22,26.2833333333333,50
23,21.1666666666667,50
24,23.5833333333333,50
25,27.0666666666667,50
26,0.583333333333333,2
27,0.25,1
28,0,0
29,0,0
30,0,0
31,0,0
32,0,0

Round: 23
1,145.75,193
2,100.833333333333,138
3,98.25,135
4,95.4166666666667,133
5,90.0833333333333,118
6,69.6666666666667,101
7,68,91
8,62.9166666666667,90
9,45.5,74
10,39.25,69
11,44.5,68
12,40.6666666666667,62
13,32.95,61
14,34.4166666666667,58
15,31.8666666666667,56
16,27.2833333333333,55
17,30.2,54
18,30.9166666666667,53
19,22.25,52
20,22.4166666666667,50
21,24.9833333333333,50
22,26.2833333333333,50
23,21.1666666666667,50
24,23.5833333333333,50
25,27.0666666666667,50
26,0.583333333333333,2
27,0.25,1
28,0,0
29,0,0
30,0,0
31,0,0
32,0,0

Round: 24
1,152.083333333333,193
2,106.75,138
3,102.666666666667,135
4,100.583333333333,133
5,94.9166666666667,118
6,69.6666666666667,101
7,68,91
8,62.9166666666667,90
9,45.5,74
10,39.25,69
11,44.5,68
12,40.6666666666667,62
13,32.95,61
14,34.4166666666667,58
15,31.8666666666667,56
16,27.2833333333333,55
17,30.2,54
18,30.9166666666667,53
19,22.25,52
20,22.4166666666667,50
21,24.9833333333333,50
22,26.2833333333333,50
23,21.1666666666667,50
24,23.5833333333333,50
25,27.0666666666667,50
26,0.583333333333333,2
27,0.25,1
28,0,0
29,0,0
30,0,0
31,0,0
32,0,0

